Date,Day,Shift,Class,Subject,Paper Name,Paper Code,Year
18-Apr-26,Saturday,Shift-I (10:00 AM - 01:00 PM),B.P.Ed.,Education,Yoga Education,CC-104,1st
21-Apr-26,Tuesday,Shift-I (10:00 AM - 01:00 PM),B.P.Ed.,Education,Educational Technology and Methods in .......,CC-105,1st
23-Apr-26,Thursday,Shift-I (10:00 AM - 01:00 PM),B.P.Ed.,Education,Organization and Administration,CC-106,1st
30-Apr-26,Thursday,Shift-I (10:00 AM - 01:00 PM),B.P.Ed.,Education,Officiating and Coaching,CC-107,1st
28-Apr-26,Tuesday,Shift-I (10:00 AM - 01:00 PM),B.P.Ed.,Education,Sports Nutrition and Weight Management,CC-108,1st
9-Apr-26,Thursday,Shift-II (02:00 PM - 05:00 PM),B.P.Ed.,Education,Sports Training,CC-201,2nd
11-Apr-26,Saturday,Shift-II (02:00 PM - 05:00 PM),B.P.Ed.,Education,Computer Application in Physical Education,CC-202,2nd
15-Apr-26,Wednesday,Shift-II (02:00 PM - 05:00 PM),B.P.Ed.,Education,Sports Psychology and Sociology,CC-203,2nd
17-Apr-26,Friday,Shift-II (02:00 PM - 05:00 PM),B.P.Ed.,Education,Measurement and Evaluation in Physical Education,CC-204,2nd
20-Apr-26,Monday,Shift-II (02:00 PM - 05:00 PM),B.P.Ed.,Education,Kinesiology and Biomechanics,CC-205,2nd
22-Apr-26,Wednesday,Shift-II (02:00 PM - 05:00 PM),B.P.Ed.,Education,Research and Statistics in Physical Education,CC-206,2nd
24-Apr-26,Friday,Shift-II (02:00 PM - 05:00 PM),B.P.Ed.,Education,"Sports Medicine, Physiotherapy and Rehabilitation",CC-207,2nd
29-Apr-26,Wednesday,Shift-II (02:00 PM - 05:00 PM),B.P.Ed.,Education,Sports Management,CC-208,2nd
28-Mar-26,Saturday,Shift-I (10:00 AM - 01:00 PM),M.B.B.S.-3rd Prof. Part-II,MBBS,Opthalmology,302,3rd
30-Mar-26,Monday,Shift-I (10:00 AM - 01:00 PM),M.B.B.S.-3rd Prof. Part-II,MBBS,E.N.T.,301,3rd
1-Apr-26,Wednesday,Shift-I (10:00 AM - 01:00 PM),M.B.B.S.-3rd Prof. Part-II,MBBS,Medicine-I,401,3rd
2-Apr-26,Thurday,Shift-I (10:00 AM - 01:00 PM),M.B.B.S.-3rd Prof. Part-II,MBBS,Medicine-II,402,3rd
4-Apr-26,Saturday,Shift-I (10:00 AM - 01:00 PM),M.B.B.S.-3rd Prof. Part-II,MBBS,Paediatrics,406,3rd
6-Apr-26,Monday,Shift-I (10:00 AM - 01:00 PM),M.B.B.S.-3rd Prof. Part-II,MBBS,Surgery-I,403,3rd
7-Apr-26,Tuesday,Shift-I (10:00 AM - 01:00 PM),M.B.B.S.-3rd Prof. Part-II,MBBS,Surgery-II,404,3rd
9-Apr-26,Thursday,Shift-I (10:00 AM - 01:00 PM),M.B.B.S.-3rd Prof. Part-II,MBBS,OBS & Gynae-I,405,3rd
10-Apr-26,Friday,Shift-I (10:00 AM - 01:00 PM),M.B.B.S.-3rd Prof. Part-II,MBBS,OBS & Gynae-II,407,3rd
8-Apr-26,Wednesday,Shift-I (10:00 AM - 01:00 PM),B.A.-B.Ed.,Education,Development of Learner & Teaching Learning Process,AE-119,1st
9-Apr-26,Thursday,Shift-I (10:00 AM - 01:00 PM),B.A.-B.Ed.,Education,Essential of Educational Technology & Mgmt.,AE-120,1st
10-Apr-26,Friday,Shift-I (10:00 AM - 01:00 PM),B.A.-B.Ed.,Education,Political Science - Political Theory,AE-138,1st
11-Apr-26,Saturday,Shift-I (10:00 AM - 01:00 PM),B.A.-B.Ed.,Education,Political Science - National Movement & Constitution of India,AE-139,1st
13-Apr-26,Monday,Shift-I (10:00 AM - 01:00 PM),B.A.-B.Ed.,Education,English Poetry,AE-109,1st
13-Apr-26,Monday,Shift-I (10:00 AM - 01:00 PM),B.A.-B.Ed.,Education,Sanskrit,AE-130,1st
15-Apr-26,Wednesday,Shift-I (10:00 AM - 01:00 PM),B.A.-B.Ed.,Education,English Prose,AE-110,1st
15-Apr-26,Wednesday,Shift-I (10:00 AM - 01:00 PM),B.A.-B.Ed.,Education,Sanskrit,AE-131,1st
16-Apr-26,Thursday,Shift-I (10:00 AM - 01:00 PM),B.A.-B.Ed.,Education,Hindi - Prachin Evam Madhyakaleen Kavya,AE-113,1st
17-Apr-26,Friday,Shift-I (10:00 AM - 01:00 PM),B.A.-B.Ed.,Education,Hindi- Hindi Natak Evam Rangmanch,AE-114,1st
18-Apr-26,Saturday,Shift-I (10:00 AM - 01:00 PM),B.A.-B.Ed.,Education,History - Political History of Ancient India B.C. 600 A.D. 606,AE-115,1st
20-Apr-26,Monday,Shift-I (10:00 AM - 01:00 PM),B.A.-B.Ed.,Education,History - Political History & India A.D. 606 A.D. 1206,AE-116,1st
21-Apr-26,Tuesday,Shift-I (10:00 AM - 01:00 PM),B.A.-B.Ed.,Education,Home Science - Home Management & Housing,AE-117,1st
22-Apr-26,Wednesday,Shift-I (10:00 AM - 01:00 PM),B.A.-B.Ed.,Education,Home Science - Extension Education,AE-118,1st
24-Apr-26,Friday,Shift-I (10:00 AM - 01:00 PM),B.A.-B.Ed.,Education,Economics - Principal of Economics Analysis,AE-145,1st
13-May-26,Wednesday,Shift-I (10:00 AM - 01:00 PM),B.A.-B.Ed.,Education,Economics - Indian Economics Problems,AE-146,1st
11-May-26,Monday,Shift-I (10:00 AM - 01:00 PM),B.A.-B.Ed.,Education,Environmental Studies,AE-008,1st
8-Apr-26,Wednesday,Shift-II (02:00 PM - 05:00 PM),B.A.-B.Ed.,Education,Teacher in Emerging Indian Society,AE-219,2nd
10-Apr-26,Friday,Shift-II (02:00 PM - 05:00 PM),B.A.-B.Ed.,Education,Development of Education System in India,AE-220,2nd
13-Apr-26,Monday,Shift-II (02:00 PM - 05:00 PM),B.A.-B.Ed.,Education,Political Science - An outline history of Western Political Thought,AE-238,2nd
16-Apr-26,Thursday,Shift-II (02:00 PM - 05:00 PM),B.A.-B.Ed.,Education,Political Science - Comparative Government,AE-239,2nd
18-Apr-26,Saturday,Shift-II (02:00 PM - 05:00 PM),B.A.-B.Ed.,Education,English - Drama,AE-209,2nd
18-Apr-26,Saturday,Shift-II (02:00 PM - 05:00 PM),B.A.-B.Ed.,Education,Sanskrit,AE-230,2nd
21-Apr-26,Tuesday,Shift-II (02:00 PM - 05:00 PM),B.A.-B.Ed.,Education,English - Fiction,AE-210,2nd
21-Apr-26,Tuesday,Shift-II (02:00 PM - 05:00 PM),B.A.-B.Ed.,Education,Sanskrit,AE-231,2nd
23-Apr-26,Thursday,Shift-II (02:00 PM - 05:00 PM),B.A.-B.Ed.,Education,Hindi - Adhunik Hindi Kavya,AE-213,2nd
16-May-26,Saturday,Shift-II (02:00 PM - 05:00 PM),B.A.-B.Ed.,Education,Hindi - Hindi Katha Sahitya,AE-214,2nd
28-Apr-26,Tuesday,Shift-II (02:00 PM - 05:00 PM),B.A.-B.Ed.,Education,History - Political History of Medieval India 1206-1526 AD,AE-215,2nd
30-Apr-26,Thursday,Shift-II (02:00 PM - 05:00 PM),B.A.-B.Ed.,Education,History - Political History of Medieval India 1526-1740 AD,AE-216,2nd
4-May-26,Monday,Shift-II (02:00 PM - 05:00 PM),B.A.-B.Ed.,Education,Home Science - Introduction to Textile,AE-217,2nd
6-May-26,Wednesday,Shift-II (02:00 PM - 05:00 PM),B.A.-B.Ed.,Education,Home Science - Child Development,AE-218,2nd
7-May-26,Thursday,Shift-II (02:00 PM - 05:00 PM),B.A.-B.Ed.,Education,Economics - National Income Analysis Money & Banking,AE-245,2nd
8-May-26,Friday,Shift-II (02:00 PM - 05:00 PM),B.A.-B.Ed.,Education,Economics - Public Finance and International Trade,AE-246,2nd
11-May-26,Monday,Shift-II (02:00 PM - 05:00 PM),B.A.-B.Ed.,Education,Games/Sports and Physical Education,AE-002,2nd
8-Apr-26,Wednesday,Shift-I (10:00 AM - 01:00 PM),B.A.-B.Ed.,Education,Career Information in Career Guidance,AE-321,3rd
8-Apr-26,Wednesday,Shift-I (10:00 AM - 01:00 PM),B.A.-B.Ed.,Education,Educational Administration and Management,AE-322,3rd
10-Apr-26,Friday,Shift-I (10:00 AM - 01:00 PM),B.A.-B.Ed.,Education,Political Science - Principles of Public Administration,AE-338,3rd
13-Apr-26,Monday,Shift-I (10:00 AM - 01:00 PM),B.A.-B.Ed.,Education,Political Science - Indian Political Thought,AE-339,3rd
13-Apr-26,Monday,Shift-I (10:00 AM - 01:00 PM),B.A.-B.Ed.,Education,Political Science - International Politics,AE-339A,3rd
16-Apr-26,Thursday,Shift-I (10:00 AM - 01:00 PM),B.A.-B.Ed.,Education,English - History of English Literature,AE-309,3rd
16-Apr-26,Thursday,Shift-I (10:00 AM - 01:00 PM),B.A.-B.Ed.,Education,Sanskrit,AE-330,3rd
